codigo_sessao	sigla_casa	codigo_sessao_legislativa	tipo_sessao	num_sessao	data_sessao	hora_inicio	codigo_tramitacao	codigo_sessao_votacao	sequecial_sessao	secreta	descricao_votacao	resultado	codigo_materia	sigla_materia	numero_materia	ano_materia	sigla_casa2	codigo_parlamentar	nome_parlamentar	sexo_parlamentar	sigla_partido	sigla_uf	url	foto	tratamento	voto_senador
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5527	Simone Tebet	F	PMDB	MS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5527	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5527.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5529	Antonio Anastasia	M	PSDB	MG	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5529	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5529.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5531	Elmano Férrer	M	PTB	PI	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5531	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5533	Lasier Martins	M	PDT	RS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5533	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5535	Telmário Mota	M	PDT	RR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5535	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5070	Wilder Morais	M	DEM	GO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5070	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5070.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5637	Donizeti Nogueira	M	PT	TO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5637	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5637.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	1173	Wellington Fagundes	M	PR	MT	http://www25.senado.leg.br/web/senadores/senador/-/perfil/1173	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5100	Hélio José	M	PSD	DF	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5100	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5100.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5112	José Medeiros	M	PPS	MT	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5112	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5112.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5523	Otto Alencar	M	PSD	BA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5523	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	456	Ronaldo Caiado	M	DEM	GO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/456	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador456.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	677	Roberto Rocha	M	PSB	MA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/677	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	3713	Fátima Bezerra	F	PT	RN	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3713	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3713.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	3830	Davi Alcolumbre	M	DEM	AP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3830	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3830.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	4575	Lídice da Mata	F	PSB	BA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4575	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4575.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5182	Regina Sousa	F	PT	PI	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5182	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5182.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5322	Romário	M	PSB	RJ	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5322	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5537	Dário Berger	M	PMDB	SC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5537	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5132	Dalirio Beber	M	PSDB	SC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5132	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5132.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	4558	Gladson Cameli	M	PP	AC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4558	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4558.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288198	5462	2	N	Votação da Emenda 6/CCJ á PEC 71/2011, com a alteração do Relator (2° Turno - Substitutivo).	NULL	101237	PEC	00071	2011	SF	5164	Ataídes Oliveira	M	PSDB	TO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5164	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5164.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	40	José Agripino	M	DEM	RN	http://www25.senado.leg.br/web/senadores/senador/-/perfil/40	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador40.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	16	Edison Lobão	M	PMDB	MA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/16	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador16.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	70	Renan Calheiros	M	PMDB	AL	http://www25.senado.leg.br/web/senadores/senador/-/perfil/70	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg	Senador	Presidente (art. 51 RISF)
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	35	Jader Barbalho	M	PMDB	PA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/35	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	825	Paulo Paim	M	PT	RS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/825	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	111	Blairo Maggi	M	PR	MT	http://www25.senado.leg.br/web/senadores/senador/-/perfil/111	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador111.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	73	Romero Jucá	M	PMDB	RR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/73	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador73.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	612	Eunício Oliveira	M	PMDB	CE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/612	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador612.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	374	Paulo Rocha	M	PT	PA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/374	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	391	Aécio Neves	M	PSDB	MG	http://www25.senado.leg.br/web/senadores/senador/-/perfil/391	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador391.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	558	Vanessa Grazziotin	F	PCdoB	AM	http://www25.senado.leg.br/web/senadores/senador/-/perfil/558	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador558.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	615	José Pimentel	M	PT	CE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/615	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador615.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	643	Lúcia Vânia	F	PSB	GO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/643	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador643.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	739	Ciro Nogueira	M	PP	PI	http://www25.senado.leg.br/web/senadores/senador/-/perfil/739	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg	Senador	Não
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	72	Roberto Requião	M	PMDB	PR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/72	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador72.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	604	Walter Pinheiro	M	PT	BA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/604	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador604.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	635	Ricardo Ferraço	M	PMDB	ES	http://www25.senado.leg.br/web/senadores/senador/-/perfil/635	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador635.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	950	João Alberto Souza	M	PMDB	MA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/950	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador950.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	945	Alvaro Dias	M	PSDB	PR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/945	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador945.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	1023	Maria do Carmo Alves	F	DEM	SE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/1023	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg	Senadora	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3	Antonio Carlos Valadares	M	PSB	SE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	631	Magno Malta	M	PR	ES	http://www25.senado.leg.br/web/senadores/senador/-/perfil/631	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador631.jpg	Senador	Não
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	1176	Waldemir Moka	M	PMDB	MS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/1176	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1176.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	2207	Raimundo Lira	M	PMDB	PB	http://www25.senado.leg.br/web/senadores/senador/-/perfil/2207	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2207.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	2331	Rose de Freitas	F	PMDB	ES	http://www25.senado.leg.br/web/senadores/senador/-/perfil/2331	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3695	Lindbergh Farias	M	PT	RJ	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3695	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3695.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3741	Paulo Bauer	M	PSDB	SC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3741	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3741.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	846	Aloysio Nunes Ferreira	M	PSDB	SP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/846	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador846.jpg	Senador	Não
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	90	José Serra	M	PSDB	SP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/90	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3394	João Capiberibe	M	PSB	AP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3394	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3394.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3396	Tasso Jereissati	M	PSDB	CE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3396	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3396.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3361	José Maranhão	M	PMDB	PB	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3361	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3361.jpg	Senador	NCom
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3372	Valdir Raupp	M	PMDB	RO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3372	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3372.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3366	Marcelo Crivella	M	PRB	RJ	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3366	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3366.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3360	Delcídio do Amaral	M	PT	MS	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3360	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3360.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	4763	Vicentinho Alves	M	PR	TO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4763	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4763.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3823	Benedito de Lira	M	PP	AL	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3823	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3823.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3398	Cristovam Buarque	M	PDT	DF	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3398	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3398.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	87	Garibaldi Alves Filho	M	PMDB	RN	http://www25.senado.leg.br/web/senadores/senador/-/perfil/87	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador87.jpg	Senador	LS 
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	3634	Flexa Ribeiro	M	PSDB	PA	http://www25.senado.leg.br/web/senadores/senador/-/perfil/3634	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3634.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	4525	Fernando Collor	M	PTB	AL	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4525	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4525.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	4560	Sérgio Petecão	M	PSD	AC	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4560	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	4697	Angela Portela	F	PT	RR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4697	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4697.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	4721	Eduardo Amorim	M	PSC	SE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/4721	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4721.jpg	Senador	AP 
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	5144	Zeze Perrella	M	PDT	MG	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5144	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5144.jpg	Senador	P-NRV
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	5000	Marta Suplicy	F	S/Partido	SP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5000	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5000.jpg	Senadora	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	5004	Ivo Cassol	M	PP	RO	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5004	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5004.jpg	Senador	Não
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	5006	Gleisi Hoffmann	F	PT	PR	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5006	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5006.jpg	Senadora	AP 
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	5008	Humberto Costa	M	PT	PE	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5008	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg	Senador	Sim
22215	SF	850	DOR	153	2015-09-08	14:00	2288202	5463	3	N	Votação da Proposta de Emenda á Constituição n° 98, de 2015 (2° turno).	A	122308	PEC	00098	2015	SF	5012	Randolfe Rodrigues	M	PSOL	AP	http://www25.senado.leg.br/web/senadores/senador/-/perfil/5012	http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg	Senador	Sim
